id,name,description,category,price,usable_in_battle,usable_outside,effect,sprite
bridge-mail-m,Lettre Pont I,Un papier à lettres avec un motif de pont bâti sur des arches. Peut être tenu et livré par un Pokémon.,all-mail,50,false,true,"{""type"":""mail""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/bridge-mail-m.png
bridge-mail-s,Lettre Pont S,Un papier à lettres avec un motif de pont traversant le ciel. Peut être tenu et livré par un Pokémon.,all-mail,50,false,true,"{""type"":""mail""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/bridge-mail-s.png
bridge-mail-t,Lettre Pont F,Un papier à lettres avec un motif de pont suspendu en acier. Peut être tenu et livré par un Pokémon.,all-mail,50,false,true,"{""type"":""mail""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/bridge-mail-t.png
bridge-mail-v,Lettre Pont H,Un papier à lettres avec un motif de pont en briques. Peut être tenu et livré par un Pokémon.,all-mail,50,false,true,"{""type"":""mail""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/bridge-mail-v.png
bright-powder,Poudre Claire,Objet à tenir qui intimide et baisse la Précision de l’ennemi.,held-items,4000,false,true,"{""type"":""held"",""value"":1.1,""effect"":""evasion_boost""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/bright-powder.png
brittle-bones,Os à Moelle,Un ingrédient de cuisine pour le camping. Les saveurs subtiles extraites de cet os donnent un goût exquis aux plats.,curry-ingredients,950,false,true,"{""type"":""ingredient""}",
bronze-bottle,Gourde Titane (Bronze),,picnic,10000,false,true,"{""type"":""decoration""}",
bronze-cup,Tasse Titane (Bronze),,picnic,5000,false,true,"{""type"":""decoration""}",
bronzor-fragment,Fragment d'Archéomire,,tm-materials,80,false,true,"{""type"":""material"",""usage"":""tm_crafting""}",
bruxish-tooth,Dent de Denticrisse,,tm-materials,100,false,true,"{""type"":""material"",""usage"":""tm_crafting""}",
bubble-mail,Lettre Mer,,all-mail,50,false,true,"{""type"":""mail""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/bubble-mail.png
bug-gem,Joyau Insecte,Objet à tenir. Joyau augmentant une fois la puissance des capacités de type Insecte.,jewels,200,false,true,"{""type"":""held"",""value"":1.3,""effect"":""type_boost_once"",""moveType"":""bug"",""consumable"":true}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/bug-gem.png
bug-memory,ROM Insecte,Une carte mémoire contenant des données sur le type Insecte. Un certain Pokémon peut changer de type en l’équipant.,memories,1000,false,true,"{""type"":""held"",""effect"":""change_type"",""newType"":""bug"",""pokemon"":""silvally""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/bug-memory.png
bug-tera-shard,Téra-Éclat Insecte,,tera-shard,500,false,true,"{""type"":""tera_shard"",""teraType"":""bug""}",
buginium-z--bag,Insectozélite,"Permet de concentrer la Force Z en un cristal, qui autorise son porteur à transformer ses capacités de type Insecte en capacité Z.",unused,0,false,false,"{""type"":""no_effect""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/buginium-z--bag.png
buginium-z--held,Insectozélite,"Une cristallisation de la Force Z, permettant de transformer les capacités de type Insecte en capacité Z.",z-crystals,0,false,true,"{""type"":""z_crystal"",""zType"":""bug""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/buginium-z--held.png
buizel-fur,Poils de Mustébouée,,tm-materials,80,false,true,"{""type"":""material"",""usage"":""tm_crafting""}",
bulbasaur-candy,Bonbon Bulbizarre,Un bonbon plein d’énergie. Il augmente toutes les stats d’un certain Pokémon.,species-candies,20,false,true,"{""type"":""species_candy"",""pokemon"":""bulbasaur""}",
burn-drive,Module Pyro,"Tenu par Genesect, ce module change la capacité TechnoBuster en une capacité de type Feu.",species-specific,0,false,true,"{""type"":""other""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/burn-drive.png
burn-heal,Anti-Brûle,Un médicament sous forme de spray. Soigne les brûlures d’un Pokémon.,status-cures,200,false,true,"{""type"":""cure"",""target"":""burn""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/burn-heal.png
butter,Beurre,,sandwich-ingredients,250,false,true,"{""type"":""ingredient""}",
cacnea-needle,Épine de Cacnea,,tm-materials,80,false,true,"{""type"":""material"",""usage"":""tm_crafting""}",
calcium,Calcium,Une boisson très nutritive qui monte l’Attaque Spéciale de base d’un Pokémon.,vitamins,10000,false,true,"{""stat"":""sp_atk"",""type"":""ev_boost"",""value"":10}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/calcium.png
calm-mint,Aromate Calme,"Si un Pokémon hume cet aromate, sa Défense Spéciale montera plus facilement, mais son Attaque se développera plus lentement.",nature-mints,20,false,true,"{""type"":""nature_change"",""nature"":""calm"",""boosted"":""sp_def"",""lowered"":""attack""}",
cameruptite,Caméruptite,"Une variété de Méga-Gemme. Tenue par un Camérupt, elle lui permet de méga-évoluer durant un combat.",mega-stones,0,false,true,"{""type"":""mega_stone"",""pokemon"":""camerupt""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/cameruptite.png
camping-gear,Kit de Camping,Ce kit permet d’installer une tente dans les zones de camping des Terres Sauvages et d’y cuisiner.,gameplay,0,false,true,"{""type"":""key_item""}",
candy-jar,Bonbonnière,- - -,unused,0,false,false,"{""type"":""no_effect""}",
capsakid-seed,Graine de Pimito,,tm-materials,80,false,true,"{""type"":""material"",""usage"":""tm_crafting""}",
carbink-jewel,Joyau de Strassie,,tm-materials,50,false,true,"{""type"":""material"",""usage"":""tm_crafting""}",
carbos,Carbone,Une boisson très nutritive qui monte la Vitesse de base d’un Pokémon.,vitamins,10000,false,true,"{""stat"":""speed"",""type"":""ev_boost"",""value"":10}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/carbos.png
card-key,Carte Magnétique,Une clé en forme de carte permettant d’ouvrir les cloisons de la Tour Radio.,plot-advancement,0,false,true,"{""type"":""key_item""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/card-key.png
card-key--letsgo,Carte Magnétique,Une carte magnétique pouvant ouvrir les portes du siège de la Sylphe SARL à Safrania.,plot-advancement,0,false,true,"{""type"":""key_item""}",
careful-mint,Aromate Prudent,"Si un Pokémon hume cet aromate, sa Défense Spéciale montera plus facilement, mais son Attaque Spéciale se développera plus lentement.",nature-mints,20,false,true,"{""type"":""nature_change"",""nature"":""careful"",""boosted"":""sp_def"",""lowered"":""sp_atk""}",
carrot-seeds,Graines Carotte,Des graines à planter dans un champ. L’espèce de carotte obtenue varie selon le type de sol.,plot-advancement,20,false,true,"{""type"":""key_item""}",
casteliacone,Glace Volute,Spécialité de Volucité. Elle soigne tous les problèmes de statut d’un Pokémon.,status-cures,350,false,true,"{""type"":""cure"",""target"":""all""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/casteliacone.png
catching-charm,Charme Stabilité,Ce porte-bonheur permet de stabiliser les Poké Balls et augmente les chances de réaliser une capture critique.,gameplay,0,false,true,"{""type"":""held"",""effect"":""catch_rate_boost""}",
catching-pocket,Poche de Capture,- - -,unused,0,false,false,"{""type"":""no_effect""}",
caterpie-candy,Bonbon Chenipan,Un bonbon plein d’énergie. Il augmente toutes les stats d’un certain Pokémon.,species-candies,20,false,true,"{""type"":""species_candy"",""pokemon"":""caterpie""}",
cell-battery,Pile,"Pile jetable. Tenue, elle augmente l’Attaque lorsque le Pokémon subit une attaque de type Électrik.",held-items,4000,false,true,"{""type"":""held"",""boosts"":{""attack"":1},""effect"":""on_type_hit"",""consumable"":true,""triggerType"":""electric""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/cell-battery.png
cetoddle-grease,Graisse de Piétacé,,tm-materials,80,false,true,"{""type"":""material"",""usage"":""tm_crafting""}",
chalky-stone,Craie,Une petite pierre blanchâtre trouvée sur le bord de la route.,loot,60,false,true,"{""type"":""collectible"",""sellable"":true}",
chansey-candy,Bonbon Leveinard,Un bonbon plein d’énergie. Il augmente toutes les stats d’un certain Pokémon.,species-candies,20,false,true,"{""type"":""species_candy"",""pokemon"":""chansey""}",
charcadet-soot,Suie de Charbambin,,tm-materials,160,false,true,"{""type"":""material"",""usage"":""tm_crafting""}",
charcoal,Charbon,Objet à tenir. Combustible montant la puissance des capacités de type Feu.,type-enhancement,1000,false,true,"{""type"":""held"",""value"":1.2,""effect"":""type_boost"",""moveType"":""fire""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/charcoal.png
charizardite-x,Dracaufite X,"Une variété de Méga-Gemme. Tenue par un Dracaufeu, elle lui permet de méga-évoluer durant un combat.",mega-stones,0,false,true,"{""type"":""mega_stone"",""forme"":""mega-x"",""pokemon"":""charizard""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/charizardite-x.png
charizardite-y,Dracaufite Y,"Une variété de Méga-Gemme. Tenue par un Dracaufeu, elle lui permet de méga-évoluer durant un combat.",mega-stones,0,false,true,"{""type"":""mega_stone"",""forme"":""mega-y"",""pokemon"":""charizard""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/charizardite-y.png
charmander-candy,Bonbon Salamèche,Un bonbon plein d’énergie. Il augmente toutes les stats d’un certain Pokémon.,species-candies,20,false,true,"{""type"":""species_candy"",""pokemon"":""charmander""}",
charti-berry,Baie Charti,"Tenue, cette Baie affaiblit une attaque ennemie super efficace de type Roche.",type-protection,80,false,true,"{""type"":""held"",""value"":0.5,""effect"":""type_resist_berry"",""consumable"":true,""resistType"":""rock""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/charti-berry.png
cheese,Fromage,,sandwich-ingredients,120,false,true,"{""type"":""ingredient""}",
cheri-berry,Baie Ceriz,Baie qui soigne la paralysie lorsqu’elle est tenue par un Pokémon.,medicine,80,false,true,"{""type"":""medicine""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/cheri-berry.png
cherish-ball,Mémoire Ball,Une Poké Ball plutôt rare qui fut créée pour une occasion spéciale.,special-balls,0,false,true,"{""type"":""catch"",""baseMultiplier"":1}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/cherish-ball.png
cherry-tomatoes,Tomate Cerise,,sandwich-ingredients,120,false,true,"{""type"":""ingredient""}",
chesto-berry,Baie Maron,Baie qui soigne le sommeil lorsqu’elle est tenue par un Pokémon.,medicine,80,false,true,"{""type"":""medicine""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/chesto-berry.png
chewtle-claw,Griffe de Khélocrok,,tm-materials,80,false,true,"{""type"":""material"",""usage"":""tm_crafting""}",
chilan-berry,Baie Zalis,"Tenue, cette Baie affaiblit une attaque ennemie de type Normal.",type-protection,80,false,true,"{""type"":""held"",""value"":0.5,""effect"":""type_resist_berry"",""consumable"":true,""resistType"":""normal""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/chilan-berry.png
chili-sauce,Sauce Piquante,,sandwich-ingredients,320,false,true,"{""type"":""ingredient""}",
chill-drive,Module Cryo,"Tenu par Genesect, ce module change la capacité TechnoBuster en une capacité de type Glace.",species-specific,0,false,true,"{""type"":""other""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/chill-drive.png
chingling-fragment,Fragment de Korillon,,tm-materials,20,false,true,"{""type"":""material"",""usage"":""tm_crafting""}",
chipped-pot,Théière Ébréchée,"Un récipient mystérieux pouvant faire évoluer un certain Pokémon. Il est ébréché, mais on y fait du bon thé.",evolution,38000,false,true,"{""type"":""evolution""}",
choice-band,Bandeau Choix,"Objet à tenir. Ce bandeau monte l’Attaque, mais ne permet d’utiliser qu’une seule capacité par combat.",choice,4000,false,true,"{""stat"":""attack"",""type"":""held"",""value"":1.5,""effect"":""stat_multiply"",""restriction"":""lock_move""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/choice-band.png
choice-scarf,Mouchoir Choix,"Objet à tenir augmentant la Vitesse, mais ne permettant d’utiliser qu’une seule capacité par combat.",choice,4000,false,true,"{""stat"":""speed"",""type"":""held"",""value"":1.5,""effect"":""stat_multiply"",""restriction"":""lock_move""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/choice-scarf.png
choice-specs,Lunettes Choix,"Objet à tenir augmentant l’Attaque Spéciale, mais ne permettant d’utiliser qu’une seule capacité par combat.",choice,4000,false,true,"{""stat"":""sp_atk"",""type"":""held"",""value"":1.5,""effect"":""stat_multiply"",""restriction"":""lock_move""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/choice-specs.png
chople-berry,Baie Pomroz,"Tenue, cette Baie affaiblit une attaque ennemie super efficace de type Combat.",type-protection,80,false,true,"{""type"":""held"",""value"":0.5,""effect"":""type_resist_berry"",""consumable"":true,""resistType"":""fighting""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/chople-berry.png
chorizo,Chorizo Grillé,,sandwich-ingredients,150,false,true,"{""type"":""ingredient""}",
clauncher-claw,Pince de Flingouste,,tm-materials,100,false,true,"{""type"":""material"",""usage"":""tm_crafting""}",
claw-fossil,Fossile Griffe,Fossile d’un ancien Pokémon aquatique. On dirait un morceau de griffe.,dex-completion,7000,false,true,"{""type"":""collectible"",""usage"":""fossil_or_dex""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/claw-fossil.png
cleanse-tag,Rune Purifiante,Objet à tenir. Aide à repousser les Pokémon sauvages si le porteur est le premier Pokémon de l’équipe.,training,5000,false,true,"{""type"":""held"",""effect"":""repel_weak""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/cleanse-tag.png
clear-amulet,Talisman Sain,,held-items,30000,false,true,"{""type"":""held"",""effect"":""immunity"",""targets"":[""stat_lowering""]}",
clear-bell,Glas Transparent,Une cloche antique au tintement apaisant.,plot-advancement,0,false,true,"{""type"":""key_item""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/clear-bell.png
clefairy-candy,Bonbon Mélofée,Un bonbon plein d’énergie. Il augmente toutes les stats d’un certain Pokémon.,species-candies,20,false,true,"{""type"":""species_candy"",""pokemon"":""clefairy""}",
cleffa-fur,Poils de Mélo,,tm-materials,25,false,true,"{""type"":""material"",""usage"":""tm_crafting""}",
clever-mochi,Mochi Mental,,vitamins,125,false,true,"{""type"":""other""}",
clever-wing,Plume Mental,Objet à utiliser sur un Pokémon. Il augmente un peu sa Déf. Spé. lors d’une montée de niveau.,vitamins,300,false,true,"{""type"":""other""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/clever-wing.png
clothing-trunk,Malle à Costumes,Une malle très légère qui contient vos costumes et ceux de votre partenaire.,unused,0,false,false,"{""type"":""no_effect""}",
clover-sweet,Trèfle en Sucre,"Un bonbon en forme de trèfle. Quand on le donne à un Crèmy, il danse de bonheur.",evolution,500,false,true,"{""type"":""evolution""}",
